,!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
819,0.001,-0.0005475,2.0,64.27701968691565,32.673390590090364,0.0,0.6688020912795651,0.149661865131241,0.20027356295685853,1.431957276540656,-1.4263989457494826,0.5613188958217706,0.37279251949243414,-0.42263670412139415,-0.7768821970310422,0.6926084848294612,0.2582667868586761,-0.8038630262636699,39.21130990845498,0.4106326657697187
820,0.001,-0.0005525,2.0,50.08522785547972,69.70441649489588,0.0,0.5520269246033953,0.15621473737861954,0.1992952184409131,1.368099252277998,-1.490493246406788,0.4101831067432369,0.3029590161177341,-0.2613127814242753,-0.7493906939374635,0.6223461935912831,0.18353265723446874,-0.5824816196760747,121.29571098438747,0.9694772366603253
821,0.001,-0.0005558333333333334,2.0,36.34611661158093,65.87490853066465,0.0,0.5919569958934319,0.14786699429126962,0.20049221189513655,1.3997031416738557,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.530121595108742,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.4454827161008462
822,0.001,-0.0005675000000000001,1.0,46.40036765166689,65.87490853066465,0.0,0.3389382518022104,0.11820636106262618,0.15949909799517403,1.3996388265200193,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
823,0.001,-0.0005475,2.0,46.40036765166689,65.87490853066465,0.0,-0.13393871827321302,0.13344418134056374,0.1604360223371851,1.1976275645455121,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
824,0.001,-0.0005391666666666666,1.0,46.40036765166689,65.87490853066465,0.0,0.11822153142570091,0.12740709742074938,0.15869450209710426,1.323170721133444,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
825,0.001,-0.0005350000000000001,2.0,46.40036765166689,65.87490853066465,0.0,-0.030822186583863598,0.1349496243312212,0.166779938791825,1.2661320669988834,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
826,0.001,-0.0005266666666666667,2.0,46.40036765166689,65.87490853066465,0.0,-0.17606633892185108,0.14548725875933405,0.16408392499585409,1.1838667595986248,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
827,0.001,-0.0005200000000000001,1.0,46.40036765166689,65.87490853066465,0.0,0.07558003525550605,0.1382533687671913,0.17145252253508464,1.3185320436391537,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
828,0.001,-0.0005258333333333333,2.0,46.40036765166689,65.87490853066465,0.0,0.05812191774173714,0.13292846714659867,0.15427577903106932,1.2666124444346467,-1.4887529743812598,0.34037906597447726,0.25104256649418466,-0.261530258970724,-0.7510613344425994,0.6107468136169192,0.15280997833496918,-0.5829941257287735,115.12591894662283,0.998196572021962
